,Total,,Government,,,,,,Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Securitized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,,Treasury,,Agency,,Total,,Corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non-Corporate,,,,,,,,,,Total,,U.S. MBS,,,,,,,,,,,,,,,,,,,,U.S. CMBS,,,,,,Asset Backed,,,,,,,,,,Other Mtgs,,
,Total,,,,,,,,,,,,Financial Institutions,,,,,,,,,,,,,,Industrial,,,,,,,,,,,,,,,,,,,,Utility,,,,,,,,Total,,Supranationals,,Sovereigns,,Foreign Agency,,Foreign Local Govt,,Total,,,,Agency Fixed Rate,,,,,,,,,,Agency Hybrid ARM,,,,,,,,Total,,Non Agency CMBS,,Agency CMBS,,Total,,ABS,,,,,,,,Total,,
,Total,,,,,,,,,,,,,,Banking,,Brokerage Assetmanagers Exchanges,,Finance Companies,,Insurance,,REITS,,Other Financial,,Total,,Basic Industry,,Capital Goods,,Consumer Cyclical,,Consumer Non-Cyclical,,Energy,,Technology,,Transportation,,Communications,,Industrial Other,,Total,,Electric,,Natural Gas,,Other Utility,,Total,,,,,,,,,,,,,,,,GNMA 30 year,,Conventional 30 year,,15 year,,20 year,,Total,,3/1 Hybrid ARM,,5/1 Hybrid ARM,,7/1 Hybrid ARM,,Total,,,,,,,,,,Credit,,Auto,,Utility,,Total,,
,OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),
12/30/2016,43.2,"19,059,682,650",1.5,"7,331,654,897",0.3,"6,893,425,209",21.0,"438,229,687",118.0,"5,941,407,882",122.7,"4,907,197,943",120.5,"1,543,780,460",114.0,"1,093,372,027",136.5,"41,105,543",143.2,"50,411,549",129.9,"235,321,173",145.0,"123,285,403",168.4,"284,766",124.6,"2,984,778,523",165.2,"168,826,810",97.7,"248,595,731",115.3,"359,761,830",109.9,"788,382,329",148.2,"465,262,637",103.4,"370,084,657",112.3,"109,986,803",153.5,"454,923,709",113.6,"18,954,017",116.6,"378,638,960",115.5,"347,730,636",127.1,"25,945,016",142.5,"4,963,308",95.8,"1,034,209,939",28.3,"310,552,695",156.8,"201,922,656",102.9,"301,726,677",125.6,"220,007,911",19.1,"5,786,619,872",14.9,"5,361,663,030",15.0,"5,329,877,006",0.3,"1,496,342,660",22.2,"2,947,004,555",15.4,"698,510,122",16.5,"188,019,669",12.1,"31,786,024",27.2,"2,484,696",25.1,"11,680,819",1.3,"17,620,509",74.6,"321,883,607",93.0,"194,222,620",46.6,"127,660,986",59.3,"88,420,315",59.3,"88,420,315",51.6,"42,386,644",66.8,"42,856,780",61.3,"3,176,891",60.3,"14,652,920",
01/06/2017,43.6,"19,017,678,970",1.5,"7,311,043,627",0.3,"6,872,669,766",20.3,"438,373,861",116.8,"5,929,720,031",121.7,"4,890,792,434",120.8,"1,523,947,863",114.9,"1,076,225,680",134.9,"40,819,658",142.5,"50,010,614",129.6,"234,259,083",142.3,"122,347,661",167.7,"285,168",123.0,"2,986,285,740",160.8,"169,496,834",96.2,"248,944,302",115.1,"358,701,355",110.0,"784,895,426",143.4,"466,053,222",101.1,"371,446,324",112.2,"111,380,708",152.0,"456,270,323",111.8,"19,097,246",115.8,"380,558,830",114.7,"349,518,061",125.9,"26,039,739",140.0,"5,001,031",93.8,"1,038,927,598",27.6,"316,463,939",147.6,"203,991,792",104.6,"297,295,516",124.4,"221,176,350",21.9,"5,776,915,312",18.3,"5,350,400,159",18.4,"5,318,652,642",5.9,"1,492,013,509",25.5,"2,941,301,064",14.6,"697,760,360",19.5,"187,577,710",10.0,"31,747,517",24.8,"2,482,487",24.4,"11,660,660",-1.6,"17,604,370",69.4,"323,838,885",86.8,"195,886,361",43.0,"127,952,524",56.8,"88,023,758",56.8,"88,023,758",49.3,"42,409,386",64.0,"42,438,033",59.8,"3,176,339",59.1,"14,652,511",
01/13/2017,44.7,"19,109,699,719",1.6,"7,335,073,569",0.4,"6,888,688,170",20.3,"446,385,399",117.2,"5,986,262,350",122.2,"4,936,110,882",121.3,"1,528,897,915",115.8,"1,076,666,484",135.1,"42,363,533",140.2,"50,177,121",128.9,"236,009,888",141.6,"123,394,823",166.8,"286,066",123.7,"3,023,710,394",159.5,"170,400,770",95.8,"249,433,379",116.5,"360,921,233",110.7,"788,046,206",145.0,"481,285,085",101.5,"385,979,745",113.0,"111,433,227",153.2,"456,999,949",111.3,"19,210,799",114.5,"383,502,573",113.5,"352,282,976",123.1,"26,200,946",138.8,"5,018,652",93.3,"1,050,151,467",27.7,"319,950,218",145.4,"205,789,804",103.7,"303,734,710",125.3,"220,676,736",24.5,"5,788,363,800",21.1,"5,355,343,261",21.1,"5,323,583,371",11.3,"1,491,578,132",27.3,"2,945,567,269",15.8,"698,723,622",22.9,"187,714,349",12.9,"31,759,890",44.6,"2,470,632",26.0,"11,670,292",-0.3,"17,618,967",68.9,"326,482,434",84.8,"198,263,151",44.4,"128,219,283",58.8,"91,864,638",58.8,"91,864,638",50.9,"45,236,860",66.7,"43,445,034",62.0,"3,182,744",59.7,"14,673,467",
01/20/2017,45.0,"19,156,507,803",1.4,"7,399,898,312",0.2,"6,953,626,695",19.4,"446,271,617",116.9,"5,983,712,133",121.9,"4,924,916,721",121.3,"1,540,283,031",116.4,"1,090,117,603",133.9,"42,111,459",139.8,"49,861,888",127.8,"234,481,726",140.7,"123,424,740",165.1,"285,614",123.2,"3,003,878,905",156.8,"169,492,912",95.3,"248,173,065",116.0,"358,573,550",109.8,"783,460,373",144.2,"478,032,840",101.7,"383,651,896",112.1,"110,364,783",153.8,"453,347,339",111.7,"18,782,146",114.3,"380,754,786",113.3,"349,744,934",122.8,"26,028,306",140.7,"4,981,547",93.5,"1,058,795,411",27.5,"325,371,939",149.5,"207,249,851",102.8,"306,970,748",125.7,"219,202,873",26.4,"5,772,897,359",23.0,"5,338,193,877",23.1,"5,306,415,847",10.2,"1,489,038,466",30.8,"2,933,308,853",16.8,"697,283,396",28.4,"186,785,132",10.3,"31,778,029",42.5,"2,472,104",23.5,"11,678,165",-3.0,"17,627,761",69.9,"330,341,456",85.9,"200,694,973",45.1,"129,646,483",61.0,"89,695,732",61.0,"89,695,732",52.4,"43,948,958",69.7,"42,567,732",62.7,"3,179,042",60.1,"14,666,295",
01/27/2017,44.5,"19,231,905,705",1.2,"7,400,559,425",0.2,"6,953,039,270",17.2,"447,520,155",115.2,"6,009,604,119",120.2,"4,946,307,500",118.7,"1,554,588,388",113.7,"1,103,215,494",130.7,"42,170,182",132.4,"50,616,060",126.2,"234,788,480",140.0,"123,512,200",164.0,"285,970",121.8,"3,010,371,792",153.3,"169,970,480",94.8,"249,014,775",114.5,"358,902,328",108.8,"784,101,142",139.5,"480,027,236",100.9,"386,925,303",112.6,"110,282,080",154.6,"452,150,619",111.6,"18,997,830",113.8,"381,347,320",112.9,"350,357,952",122.0,"26,009,730",140.5,"4,979,639",92.0,"1,063,296,619",27.4,"327,937,613",148.4,"206,237,865",99.8,"307,416,501",123.9,"221,704,640",26.4,"5,821,742,161",23.1,"5,388,514,207",23.1,"5,356,958,245",10.1,"1,500,705,721",30.6,"2,966,395,344",18.3,"699,236,230",27.2,"190,620,949",8.9,"31,555,962",41.2,"2,518,137",21.2,"11,370,937",-3.7,"17,666,888",70.1,"329,694,565",86.9,"200,211,477",44.2,"129,483,087",59.2,"88,856,772",59.2,"88,856,772",50.4,"43,990,356",68.3,"41,684,220",61.0,"3,182,196",60.4,"14,676,618",
02/03/2017,44.4,"19,130,334,848",1.3,"7,325,974,283",0.3,"6,889,597,747",17.3,"436,376,536",115.5,"5,993,840,981",121.1,"4,929,106,531",117.9,"1,534,322,496",112.5,"1,087,910,943",130.2,"42,177,657",128.8,"50,593,384",126.9,"231,534,750",140.2,"121,818,708",159.0,"287,055",123.5,"3,015,196,202",152.8,"169,146,352",95.0,"247,858,032",114.3,"355,686,947",110.0,"778,973,140",143.5,"473,578,464",102.4,"406,537,812",113.8,"109,617,628",159.5,"454,847,773",111.1,"18,950,055",115.1,"379,587,833",114.2,"348,743,988",122.8,"25,887,013",140.9,"4,956,831",89.2,"1,064,734,450",27.2,"327,961,775",139.2,"206,964,026",97.0,"307,572,187",123.4,"222,236,462",25.5,"5,810,519,583",22.2,"5,379,333,135",22.2,"5,347,825,450",10.3,"1,497,455,647",29.5,"2,961,146,789",15.6,"698,921,512",27.0,"190,301,502",8.8,"31,507,685",40.6,"2,515,631",20.5,"11,355,011",-3.2,"17,637,042",70.9,"327,999,170",87.7,"199,722,089",44.7,"128,277,081",57.7,"88,501,021",57.7,"88,501,021",49.2,"44,014,143",66.0,"41,327,616",66.8,"3,159,262",60.2,"14,686,257",
02/10/2017,44.2,"19,233,285,680",1.3,"7,358,995,767",0.3,"6,919,964,999",17.0,"439,030,767",115.6,"6,039,823,730",121.3,"4,962,981,933",117.2,"1,543,284,582",111.9,"1,093,840,753",128.4,"42,398,135",126.8,"51,176,504",126.4,"233,156,351",139.0,"122,424,567",157.0,"288,272",124.2,"3,036,689,032",152.4,"171,743,745",94.4,"249,823,395",113.1,"357,810,159",110.8,"784,209,598",145.2,"480,190,522",103.0,"408,186,758",113.1,"110,559,336",161.6,"454,981,477",110.2,"19,184,042",115.2,"383,008,319",114.3,"351,900,810",122.7,"26,103,623",139.2,"5,003,886",89.3,"1,076,841,798",27.9,"335,083,872",140.5,"208,024,912",96.6,"309,480,703",123.7,"224,252,311",24.3,"5,834,466,183",20.8,"5,400,247,019",20.9,"5,368,702,277",8.8,"1,503,400,199",28.5,"2,973,201,508",13.4,"701,064,394",25.2,"191,036,175",7.9,"31,544,742",48.0,"2,512,377",20.9,"11,364,051",-6.1,"17,668,314",70.7,"328,927,347",87.5,"200,460,729",44.5,"128,466,617",56.4,"90,608,712",56.4,"90,608,712",48.3,"45,366,249",64.5,"42,076,658",64.6,"3,165,806",61.2,"14,683,104",
02/17/2017,43.5,"19,304,203,961",1.3,"7,421,709,137",0.3,"6,981,796,452",17.1,"439,912,685",113.8,"6,053,244,803",119.1,"4,976,813,196",114.9,"1,550,241,736",109.6,"1,100,903,143",127.3,"42,386,449",119.0,"51,281,041",124.3,"232,800,549",138.1,"122,582,427",157.7,"288,128",121.8,"3,043,989,064",149.1,"171,896,130",92.9,"251,082,626",110.5,"359,016,216",108.4,"789,610,430",143.1,"479,974,024",100.7,"408,115,362",112.4,"110,630,766",158.7,"454,514,351",108.3,"19,149,158",114.5,"382,582,396",113.6,"351,579,667",122.2,"26,011,116",135.5,"4,991,614",89.5,"1,076,431,607",27.6,"334,837,086",142.8,"207,087,449",96.7,"310,599,878",122.8,"223,907,193",24.3,"5,829,250,021",20.7,"5,398,954,804",20.8,"5,367,379,849",8.0,"1,503,436,475",28.6,"2,972,086,460",14.2,"700,737,988",24.0,"191,118,927",4.6,"31,574,954",39.2,"2,518,702",16.5,"11,377,422",-8.0,"17,678,830",73.1,"328,687,437",89.6,"200,675,105",47.4,"128,012,333",59.0,"86,921,818",59.0,"86,921,818",50.7,"42,040,924",66.9,"41,722,731",65.7,"3,158,163",60.5,"14,685,961",
02/24/2017,43.4,"19,487,672,354",1.3,"7,465,280,720",0.3,"7,023,492,188",18.2,"441,788,532",112.7,"6,107,806,819",117.8,"5,023,650,586",113.9,"1,563,855,962",108.6,"1,109,746,352",126.2,"42,695,168",117.8,"51,662,910",124.2,"235,512,556",136.6,"123,948,788",155.8,"290,189",120.3,"3,073,554,601",145.1,"174,775,709",91.6,"254,467,558",108.5,"362,571,884",106.8,"797,191,114",142.0,"483,382,560",99.8,"411,245,867",113.0,"111,666,309",157.0,"458,840,051",107.0,"19,413,548",114.3,"386,240,023",113.5,"354,928,104",121.0,"26,269,874",135.1,"5,042,045",88.8,"1,084,156,233",27.2,"336,032,450",143.2,"208,831,521",94.4,"313,319,487",122.4,"225,972,776",25.0,"5,914,584,815",21.3,"5,479,983,051",21.4,"5,448,312,151",8.3,"1,527,506,767",28.7,"3,017,733,388",17.9,"706,648,922",23.0,"196,423,073",3.4,"31,670,900",43.9,"2,624,879",15.7,"11,212,384",-10.4,"17,833,637",75.7,"333,249,301",92.5,"201,455,893",49.9,"131,793,408",59.3,"86,622,873",59.3,"86,622,873",51.4,"42,130,522",66.9,"41,311,062",64.0,"3,181,288",60.9,"14,729,589",
03/03/2017,41.5,"18,949,572,623",1.1,"7,298,404,308",0.2,"6,916,068,281",17.7,"382,336,027",106.9,"5,799,989,172",111.8,"4,780,201,179",106.7,"1,507,378,919",102.8,"1,087,199,943",115.5,"39,584,097",107.7,"49,453,592",112.9,"222,969,310",129.9,"108,171,977",,,114.6,"2,950,778,712",137.7,"165,610,636",85.9,"238,694,560",102.9,"347,621,152",101.5,"759,129,915",136.1,"467,928,184",92.9,"401,815,643",107.2,"99,187,060",151.0,"456,285,115",102.4,"14,506,446",110.5,"322,043,549",109.8,"296,821,667",113.6,"20,776,085",137.6,"4,445,796",83.6,"1,019,787,993",25.4,"322,071,511",134.7,"204,282,734",89.0,"310,195,174",119.8,"183,238,573",26.9,"5,851,179,144",23.5,"5,421,101,296",23.7,"5,389,569,015",12.7,"1,510,149,558",31.0,"2,984,178,764",15.1,"701,223,092",27.9,"194,017,601",-0.4,"31,532,281",29.4,"2,623,347",11.6,"11,165,735",-12.4,"17,743,198",73.1,"329,569,026",89.8,"198,714,011",47.9,"130,855,014",55.9,"85,852,575",55.9,"85,852,575",48.1,"41,991,488",63.8,"40,696,522",57.5,"3,164,565",58.9,"14,656,247",
03/10/2017,43.3,"18,882,825,115",1.1,"7,268,885,454",0.2,"6,884,098,442",17.7,"384,787,012",110.1,"5,779,281,109",115.8,"4,759,664,543",110.1,"1,509,069,354",106.6,"1,087,654,484",118.9,"40,110,042",116.7,"48,998,062",114.6,"222,858,717",130.6,"109,448,049",,,119.2,"2,925,322,951",143.5,"161,872,502",88.8,"237,026,676",106.4,"348,039,719",105.3,"752,732,512",144.4,"462,221,799",97.7,"396,795,806",108.6,"99,411,817",155.6,"450,965,714",105.8,"16,256,405",111.7,"325,272,238",111.2,"300,270,965",115.1,"20,588,711",135.1,"4,412,562",83.6,"1,019,616,566",23.9,"327,066,793",138.3,"202,144,003",90.5,"308,484,764",118.8,"181,921,006",29.7,"5,834,658,551",26.7,"5,396,526,558",26.9,"5,365,000,219",15.9,"1,501,996,081",34.6,"2,970,670,793",16.3,"699,184,451",32.0,"193,148,894",-2.9,"31,526,339",16.3,"2,630,947",8.2,"11,166,779",-12.8,"17,728,614",71.4,"332,272,236",88.1,"200,275,261",46.1,"131,996,975",51.3,"91,234,127",51.3,"91,234,127",44.5,"46,489,677",58.9,"41,583,677",52.8,"3,160,773",56.9,"14,625,630",
03/17/2017,43.7,"18,978,540,350",1.1,"7,303,498,001",0.2,"6,917,817,471",18.1,"385,680,530",111.1,"5,812,920,054",117.0,"4,783,180,489",111.6,"1,507,223,109",106.7,"1,093,658,219",120.6,"40,190,590",117.8,"49,175,955",121.8,"214,152,285",134.3,"110,046,060",,,120.3,"2,948,235,760",144.5,"162,465,102",90.1,"238,297,046",107.1,"350,181,541",105.9,"755,373,150",146.6,"461,640,678",99.0,"400,133,496",110.5,"101,880,930",155.7,"461,929,766",104.9,"16,334,051",113.0,"327,721,620",112.4,"302,663,007",116.9,"20,610,033",136.1,"4,448,580",83.2,"1,029,739,565",23.4,"331,682,992",138.1,"205,373,714",89.9,"309,570,779",119.0,"183,112,080",30.1,"5,862,122,295",27.2,"5,423,870,654",27.3,"5,392,290,914",15.9,"1,509,824,010",35.7,"2,986,095,119",15.9,"701,928,716",28.6,"194,443,068",-1.6,"31,579,740",21.2,"2,633,068",11.1,"11,179,693",-13.0,"17,766,980",70.9,"334,304,563",88.0,"202,020,797",44.9,"132,283,766",51.3,"89,285,419",51.3,"89,285,419",44.2,"44,728,133",58.6,"41,388,240",55.1,"3,169,046",56.8,"14,661,658",
03/24/2017,44.0,"19,210,095,225",1.1,"7,437,691,601",0.2,"7,049,913,746",18.1,"387,777,856",111.6,"5,858,963,287",117.9,"4,821,189,991",112.6,"1,521,508,232",107.8,"1,104,265,856",119.8,"41,135,625",120.3,"49,411,761",122.8,"215,133,381",134.9,"111,561,609",,,121.0,"2,967,631,423",147.5,"162,590,722",91.2,"239,909,785",108.7,"352,423,236",106.1,"762,957,105",149.8,"463,699,089",98.5,"403,531,062",112.9,"102,744,842",154.6,"463,204,994",102.6,"16,570,589",114.6,"332,050,337",114.1,"306,760,557",118.3,"20,786,596",136.2,"4,503,184",82.4,"1,037,773,296",22.6,"333,451,972",135.8,"208,398,519",89.1,"311,143,662",118.6,"184,779,143",31.0,"5,913,440,337",28.1,"5,472,883,305",28.3,"5,443,601,241",16.1,"1,528,650,973",37.2,"3,014,734,142",16.5,"703,383,256",27.4,"196,832,870",-2.8,"29,282,064",26.5,"1,559,350",12.8,"11,021,245",-15.8,"16,701,469",71.9,"336,535,769",89.5,"203,665,849",44.9,"132,869,920",52.9,"89,350,992",52.9,"89,350,992",46.0,"44,817,443",59.9,"41,357,926",58.1,"3,175,623",55.8,"14,670,270",
03/31/2017,43.8,"19,232,939,121",1.2,"7,437,512,972",0.2,"7,047,747,891",18.1,"389,765,082",111.5,"5,870,679,230",117.8,"4,835,212,942",112.7,"1,521,450,537",107.5,"1,103,911,370",120.2,"41,141,234",119.1,"49,431,338",123.3,"214,145,522",137.5,"112,821,073",,,120.6,"2,981,333,207",148.0,"161,278,716",91.8,"244,495,708",109.4,"353,844,830",105.5,"762,655,904",146.6,"469,450,032",98.8,"406,572,044",112.9,"103,374,748",155.0,"463,124,194",102.5,"16,537,030",115.7,"332,429,199",115.0,"307,228,650",120.7,"20,705,690",138.0,"4,494,859",82.3,"1,035,466,287",22.0,"333,685,908",137.5,"206,531,186",87.3,"311,754,205",121.3,"183,494,989",30.3,"5,924,746,919",27.0,"5,480,391,724",27.1,"5,451,100,367",14.2,"1,531,152,839",36.0,"3,019,221,554",17.3,"703,682,950",26.9,"197,043,023",-1.9,"29,291,356",25.5,"1,561,074",13.9,"11,024,228",-14.8,"16,706,055",76.5,"339,311,491",95.6,"204,187,981",47.7,"135,123,510",53.9,"90,388,010",53.9,"90,388,010",47.4,"44,838,474",60.5,"42,368,740",57.4,"3,180,795",57.3,"14,655,694",
04/07/2017,43.6,"19,154,212,197",1.2,"7,402,521,576",0.4,"7,020,046,249",16.9,"382,475,327",111.6,"5,829,333,825",117.7,"4,800,212,034",112.8,"1,497,429,421",108.0,"1,079,641,257",118.9,"40,701,284",118.2,"48,740,211",122.2,"215,639,695",137.4,"112,706,974",,,120.3,"2,971,695,030",147.8,"161,339,620",91.7,"241,938,755",111.0,"350,714,527",105.3,"756,790,950",145.3,"472,821,539",97.8,"404,882,543",113.0,"103,017,477",154.0,"462,808,616",98.7,"17,381,005",116.0,"331,087,583",115.5,"305,790,616",118.8,"20,782,775",136.0,"4,514,192",83.1,"1,029,121,792",21.3,"331,005,379",139.1,"206,430,263",88.8,"306,712,659",121.9,"184,973,491",29.7,"5,922,356,795",26.5,"5,476,024,396",26.7,"5,446,768,096",14.3,"1,529,597,519",35.1,"3,017,326,737",17.2,"702,977,680",26.8,"196,866,160",-3.1,"29,256,301",24.8,"1,559,651",11.9,"11,012,473",-15.6,"16,684,176",75.1,"342,258,096",95.0,"206,854,038",44.6,"135,404,058",50.5,"89,404,978",50.5,"89,404,978",43.9,"44,890,575",57.1,"41,331,631",58.6,"3,182,772",55.4,"14,669,324",
04/14/2017,43.6,"19,293,011,344",1.0,"7,463,769,134",0.2,"7,077,474,613",17.3,"386,294,521",112.5,"5,871,340,385",118.8,"4,849,836,473",114.1,"1,508,988,062",109.5,"1,086,840,056",120.0,"41,035,491",117.9,"49,158,908",122.4,"217,990,258",138.5,"113,963,350",,,121.4,"3,005,879,503",151.4,"162,633,155",92.4,"244,228,369",112.4,"358,111,463",105.7,"765,323,699",146.1,"477,078,469",99.1,"408,661,787",114.8,"104,163,869",155.2,"467,635,132",100.1,"18,043,559",116.6,"334,968,908",116.1,"309,385,325",119.5,"21,012,961",137.4,"4,570,623",82.7,"1,021,503,912",21.6,"332,473,465",137.8,"193,411,545",89.7,"308,626,824",122.8,"186,992,077",28.9,"5,957,901,826",25.5,"5,510,727,944",25.7,"5,481,392,816",14.1,"1,538,382,529",34.0,"3,037,757,475",15.9,"706,971,587",24.4,"198,281,225",-5.1,"29,335,128",33.4,"1,560,088",11.2,"11,036,546",-19.5,"16,738,494",76.6,"344,066,431",96.5,"208,366,923",46.0,"135,699,508",49.8,"88,421,763",49.8,"88,421,763",43.2,"43,921,249",56.1,"41,303,845",57.8,"3,196,670",57.4,"14,685,687",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Disclaimer: Bloomberg Index Services Limited (""BISL"") is a wholly owned subsidiary of Bloomberg L.P. (together with Bloomberg L.P.'s other affiliates, ""Bloomberg""). BISL is a leading provider of benchmark indices and index solutions. As the exclusive administrator of the Bloomberg Barclays Indices (""Indices""), BISL operates independently from Barclays Bank PLC and its affiliates (""Barclays""). The data and information related to the Indices (the ""Content""), for which Barclays takes no responsibility, is produced and distributed by BISL via Barclays distribution systems. Any other data or information accessed via or distributed from POINT or Barclays Live, for which Bloomberg takes no responsibility,  is created and/or distributed by Barclays under license from BISL where applicable. Bloomberg owns all intellectual property related to the Indices, other than the BARCLAYS trademark, which is used under license. The development or creation of any product that uses, is based upon, or is developed in connection with an Index (each a ""Product""), including OTC or exchange tradable structured products (e.g., warrants, certificates, ETFs or swaps), is prohibited without BISL's prior written consent. Bloomberg and Barclays do not sponsor, endorse, sell or promote Products. Bloomberg and Barclays do not guarantee the timeliness, accuracy, or completeness of any Content. Bloomberg and Barclays make no warranty, express or implied, as to any Product or any Index or any other data or values relating thereto or results to be obtained therefrom and make no representation regarding the advisability of investing in any Product, or to the owners of any Product or any member of the public regarding the advisability of investing in securities generally or in the Products particularly or the ability of any Index to track general market performance. Bloomberg and Barclays expressly disclaim all warranties of merchantability and fitness for a particular purpose with respect thereto. To the maximum extent allowed by law, Bloomberg and Barclays, their licensors and their respective employees, contractors, agents, suppliers, and vendors shall have no liability or responsibility whatsoever for any injury or damages-whether direct, indirect, consequential, incidental, punitive, special or otherwise-arising in connection with any Product, Index, Content any other data or values relating thereto-whether arising from their negligence or otherwise. Systematic investment strategies described herein may involve a high degree of risk, including market and other risks inherent in investing in securities, commodities, currencies, derivatives and other financial instruments. The value of and income from investments linked to such strategies may decline and result in loss of the original amount invested.  This document is for information purposes only and should not be regarded as an offer to sell, a solicitation of an offer to buy the instruments mentioned, or ""research"" as defined by applicable regulations. Opinions expressed herein are subject to change without notice. Barclays: (i) regularly trades and deals as principal and provides liquidity (as market maker or otherwise) and takes long and/or short positions in securities, commodities, currencies, derivatives and other financial instruments included in the data used in POINT and/or Barclays Live; and (ii) has investment banking and other business relationships with issuers of securities included in data used in POINT and/or Barclays Live, including acting as manager, co-manager or underwriter. These activities and relationships may result in potential conflicts of interest with the interests of Product owners or Index or POINT and/or Barclays Live users. Neither BISL, Bloomberg nor Barclays is acting as an investment adviser or fiduciary. This publication does not constitute personal investment advice or take into account any investor's individual financial circumstances or objectives . The financial instruments discussed herein may not be suitable for all purposes or for all investors. Recipients must independently determine, in consultation with their own advisors, whether an Index or investment is appropriate for their purposes. Content and other data available in Indices should not be considered sufficient upon which to base an investment decision. The securities mentioned in this document may not be eligible for sale in some states or countries, or suitable for all types of investors. No tax advice is provided herein and nothing herein should be construed as tax advice. Any discussion of tax matters contained herein is not intended to be used for avoiding tax-related penalties, and was written only to promote or market the products and services addressed herein. You should seek advice based on your circumstances from an independent tax advisor. For further information about the Indices email BISL at info@bloombergindexes.com. Copyright 2017 Bloomberg.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
